BOLETANUM,ARTICULO,CANTIDAD,COSTO,FECHAENTRA,FECHAVENTA,VALORVENTA,INTERESES,VENDIDO,COMPRADO,GRAMOS,IVA
212368,+ARGOLLA LISA PIEDRA,,200000,2020-03-12,,,,False,False,3.1,
212374,+CADENA Y UN PAR DE,,500000,2020-03-12,,,,False,False,11.7,
212386,+ANILLO PD. (GRADO).,,400000,2020-03-12,,,,False,False,6.0,
212392,+CADENA CON DIJE.,,300000,2020-03-12,,,,False,False,5.2,
212393,+ANILLO PD P ROJA  T,,50000,2020-03-12,,,,False,False,1.0,
212400,+ANILLO PD.P.AZUL (O,,300000,2020-03-12,,,,False,False,7.7,
212401,+ANILLO PD.P.VERDE Y,,200000,2020-03-12,,,,False,False,2.8,
212404,+CADENA SOLA (REVENT,,180000,2020-03-12,,,,False,False,2.6,
212407,+ANILLO PD.P.BLANCAS,,200000,2020-03-12,,,,False,False,2.9,
212413,+DOS ARGOLLAS MARCAD,,500000,2020-03-12,,,,False,False,8.1,
212416,+CUATRO BOLAS (ROJAS,,200000,2020-03-12,,,,False,False,3.1,
212419,+PAR DE ARGOLLAS GRA,,500000,2020-03-12,,,,False,False,7.9,
212431,CADENA (TERMINAL DOB,,300000,2020-03-12,,,,False,False,7.8,
212433,+ARGOLLA GRAFILADA O,,60000,2020-03-12,,,,False,False,1.9,
212435,+DIJE (TIMON).,,230000,2020-03-12,,,,False,False,3.2,
212444,+ARGOLLA EN DOS OROS,,450000,2020-03-12,,,,False,False,7.6,
212450,+ARGOLLA LISA.,,110000,2020-03-12,,,,False,False,2.5,
212454,+CADENA CON DIJE(EST,,600000,2020-03-12,,,,False,False,7.8,
212464,+ESCLAVA SOLA(SHERIT,,150000,2020-03-12,,,,False,False,2.4,
212466,+CANDONGA Y PAR DE A,,170000,2020-03-12,,,,False,False,2.5,
212472,+CADENA Y ANILLO PH.,,200000,2020-03-12,,,,False,False,6.5,
212473,(4) ANILLOS PARA DAM,,1000000,2020-03-12,,,,False,False,28.2,
202959,+ANILLO PD  DE GRADO,,150000,2020-03-12,,,,False,False,3.9,
203734,+ANILLO PD P ROJA,,80000,2020-03-12,,,,False,False,1.6,
204217,+ARGOLLA ANILLO PARA,,300000,2020-03-12,,,,False,False,7.2,
207054,+CUATRO ANILLOS PD P,,500000,2020-03-12,,,,False,False,10.4,
209246,+PAR DE CANDONGAS Y,,300000,2020-03-12,,,,False,False,8.3,
210309,"+DOS DIJES, Y DOS CA",,300000,2020-03-12,,,,False,False,7.3,
210397,+ARGOLLA BISELADA CO,,480000,2020-03-12,,,,False,False,7.0,
210523,+ARGOLLA LISA,,200000,2020-03-12,,,,False,False,4.0,
210726,+PULSERA BOLAS Y AUN,,350000,2020-03-12,,,,False,False,8.0,
210951,+UN PAR DE ARGOLLAS,,1000000,2020-03-12,,,,False,False,14.1,
210984,+ANILLO PD,,150000,2020-03-12,,,,False,False,2.9,
211373,+ARGOLL TRES OROS TR,,600000,2020-03-12,,,,False,False,10.3,
211410,+ARGOLLA DOS OROS,,850000,2020-03-12,,,,False,False,12.1,
211465,+DOS ANILLOS PD.P.BL,,500000,2020-03-12,,,,False,False,7.3,
211522,+ARGOLLA GRAFILADA.,,140000,2020-03-12,,,,False,False,2.4,
211622,+ANILLO PH.P.BLANCAS,,600000,2020-03-12,,,,False,False,9.0,
211630,+ANILLO PH.P.NEGRA (,,90000,2020-03-12,,,,False,False,2.8,
211661,+ANILLO PD PDAS,,400000,2020-03-12,,,,False,False,6.7,
211666,+ARGOLLA MARCADA.,,250000,2020-03-12,,,,False,False,4.7,
211868,+PAR DE CANDONGAS EN,,100000,2020-03-12,,,,False,False,2.6,
212026,+ANILLO PARA DAMA P,,200000,2020-03-12,,,,False,False,4.1,
212244,+CADENA CON DJE (AVE,,100000,2020-03-12,,,,False,False,1.7,
